Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[1]	DS_Pr[0]	MV_Pr[1]	MV_Pr[0]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
39	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
390	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
391	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
392	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
393	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
394	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
395	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
396	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
397	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
398	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
399	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
4	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
40	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
400	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
401	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
402	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
403	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
404	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
405	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
406	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
407	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
408	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
409	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
41	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
410	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
411	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
412	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
413	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
414	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
415	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
416	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
417	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
418	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
419	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
42	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
420	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
421	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
422	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
423	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
424	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
425	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
426	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
427	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
428	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
429	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
43	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
430	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
431	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
432	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
433	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
434	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
435	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
436	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
437	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
438	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
439	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
44	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
440	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
441	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
442	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
443	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
444	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
445	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
446	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
447	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
448	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
449	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
45	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
450	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
451	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
452	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
453	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
454	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
455	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
456	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
457	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
458	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
459	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
46	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
460	null	1	1	1	1	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
461	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
462	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
463	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
464	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
465	null	0	0	0	0	0.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
466	null	0	0	0	0	0.0014	0.9986	0.2000	0.8000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
467	null	0	0	0	0	0.1000	0.9000	0.4000	0.6000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
468	null	1	1	1	1	0.9000	0.1000	0.6000	0.4000	0.1800	0.4800	0.1000	0.4000	0.1000	0.4000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	90.00%	60.00%	82.00%	52.00%	90.00%	60.00%	N/A	N/A	N/A	N/A	N/A	N/A
469	null	1	1	1	1	0.9986	0.0014	0.8000	0.2000	0.0027	0.3200	0.0014	0.2000	0.0014	0.2000	2.0000	1.0000	N/A	N/A	N/A	N/A	N/A	N/A	99.86%	80.00%	99.73%	68.00%	99.86%	80.00%	N/A	N/A	N/A	N/A	N/A	N/A
